Year,State,County,Metro,FIPS2010,FMR0,Rent50,MedianIncome,FMRRentPercentInc,Rent50PercInc
2015,NH,Merrimack County,0,3301384900,639,670,81800,0.093740831,0.098288509
2015,NH,Rockingham County,1,3301502340,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301502820,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301507220,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301509300,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301512100,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301517140,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301517460,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301517940,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301521380,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301524660,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301525380,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301527940,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301531700,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301532900,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301533060,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301533460,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301539780,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301540100,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301543220,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301550980,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301551380,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301551620,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301552340,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301552900,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301554580,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301556820,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301557460,937,1033,106000,0.106075472,0.116943396
2015,NH,Rockingham County,1,3301562500,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301562900,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301564020,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301566180,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301566660,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301567620,798,850,86800,0.110322581,0.117511521
2015,NH,Rockingham County,1,3301568260,1071,1163,98500,0.130477157,0.141685279
2015,NH,Rockingham County,1,3301571140,1071,1163,98500,0.130477157,0.141685279
2015,NH,Rockingham County,1,3301574340,718,769,86100,0.100069686,0.1071777
2015,NH,Rockingham County,1,3301585780,798,850,86800,0.110322581,0.117511521
2015,NH,Strafford County,1,3301703460,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301718820,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301719700,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301726020,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301741460,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301744820,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301747700,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301748660,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301751220,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301765140,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301765540,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301769940,718,769,86100,0.100069686,0.1071777
2015,NH,Strafford County,1,3301773860,718,769,86100,0.100069686,0.1071777
2015,NH,Sullivan County,0,3301900260,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301911380,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301912900,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301915060,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301916340,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301930500,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301931220,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301940900,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301941700,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301952580,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301962340,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301972740,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301975060,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301977940,718,767,69400,0.124149856,0.132622478
2015,NH,Sullivan County,0,3301978980,718,767,69400,0.124149856,0.132622478
2015,NJ,Atlantic County,1,3400199999,817,873,67300,0.145676077,0.155661218
2015,NJ,Bergen County,1,3400399999,1070,1153,93700,0.137033084,0.147662753
2015,NJ,Burlington County,1,3400599999,814,814,81100,0.120443896,0.120443896
2015,NJ,Camden County,1,3400799999,814,814,81100,0.120443896,0.120443896
2015,NJ,Cape May County,1,3400999999,668,725,75200,0.106595745,0.115691489
2015,NJ,Cumberland County,1,3401199999,784,831,60400,0.155761589,0.165099338
2015,NJ,Essex County,1,3401399999,1025,1103,91500,0.13442623,0.144655738
2015,NJ,Gloucester County,1,3401599999,814,814,81100,0.120443896,0.120443896
2015,NJ,Hudson County,1,3401799999,1009,1091,63600,0.190377358,0.205849057
2015,NJ,Hunterdon County,1,3401999999,952,1020,103900,0.109951877,0.117805582
2015,NJ,Mercer County,1,3402199999,932,992,97000,0.115298969,0.122721649
2015,NJ,Middlesex County,1,3402399999,952,1020,103900,0.109951877,0.117805582
2015,NJ,Monmouth County,1,3402599999,936,1000,91700,0.122486369,0.130861505
2015,NJ,Morris County,1,3402799999,1025,1103,91500,0.13442623,0.144655738
2015,NJ,Ocean County,1,3402999999,936,1000,91700,0.122486369,0.130861505
2015,NJ,Passaic County,1,3403199999,1070,1153,93700,0.137033084,0.147662753
2015,NJ,Salem County,1,3403399999,814,814,81100,0.120443896,0.120443896
2015,NJ,Somerset County,1,3403599999,952,1020,103900,0.109951877,0.117805582
2015,NJ,Sussex County,1,3403799999,1025,1103,91500,0.13442623,0.144655738
2015,NJ,Union County,1,3403999999,1025,1103,91500,0.13442623,0.144655738
2015,NJ,Warren County,1,3404199999,687,729,87400,0.094324943,0.100091533
2015,NM,Bernalillo County,1,3500199999,543,543,59400,0.10969697,0.10969697
2015,NM,Catron County,0,3500399999,473,473,46600,0.121802575,0.121802575
2015,NM,Chaves County,0,3500599999,425,441,55600,0.091726619,0.095179856
2015,NM,Cibola County,0,3500699999,479,479,42200,0.136208531,0.136208531
2015,NM,Colfax County,0,3500799999,474,519,51700,0.110019342,0.120464217
2015,NM,Curry County,0,3500999999,466,494,55700,0.100394973,0.106427289
2015,NM,De Baca County,0,3501199999,473,473,43000,0.132,0.132
2015,NM,Dona Ana County,1,3501399999,445,472,45200,0.118141593,0.125309735
2015,NM,Eddy County,0,3501599999,534,555,63000,0.101714286,0.105714286
2015,NM,Grant County,0,3501799999,473,473,46300,0.122591793,0.122591793
2015,NM,Guadalupe County,0,3501999999,473,473,36700,0.154659401,0.154659401
2015,NM,Harding County,0,3502199999,473,528,50700,0.111952663,0.124970414
2015,NM,Hidalgo County,0,3502399999,473,473,43400,0.13078341,0.13078341
2015,NM,Lea County,0,3502599999,525,561,62400,0.100961538,0.107884615
2015,NM,Lincoln County,0,3502799999,488,511,54600,0.107252747,0.112307692
2015,NM,Los Alamos County,0,3502899999,603,625,131100,0.055194508,0.057208238
2015,NM,Luna County,0,3502999999,473,473,38400,0.1478125,0.1478125
2015,NM,McKinley County,0,3503199999,577,631,35600,0.194494382,0.212696629
2015,NM,Mora County,0,3503399999,473,473,44800,0.126696429,0.126696429
2015,NM,Otero County,0,3503599999,389,389,46500,0.100387097,0.100387097
2015,NM,Quay County,0,3503799999,463,468,44100,0.125986395,0.127346939
2015,NM,Rio Arriba County,0,3503999999,375,416,49000,0.091836735,0.101877551
2015,NM,Roosevelt County,0,3504199999,400,429,48100,0.0997921,0.107027027
2015,NM,Sandoval County,1,3504399999,543,543,59400,0.10969697,0.10969697
2015,NM,San Juan County,1,3504599999,499,523,54700,0.109469835,0.114734918
2015,NM,San Miguel County,0,3504799999,380,424,43200,0.105555556,0.117777778
2015,NM,Santa Fe County,1,3504999999,739,795,62400,0.142115385,0.152884615
2015,NM,Sierra County,0,3505199999,429,454,45300,0.113642384,0.120264901
2015,NM,Socorro County,0,3505399999,444,444,45500,0.117098901,0.117098901
2015,NM,Taos County,0,3505599999,563,637,46800,0.144358974,0.163333333
2015,NM,Torrance County,1,3505799999,543,543,59400,0.10969697,0.10969697
2015,NM,Union County,0,3505999999,463,463,46900,0.118464819,0.118464819
2015,NM,Valencia County,1,3506199999,543,543,59400,0.10969697,0.10969697
2015,NY,Albany County,1,3600199999,690,733,82700,0.100120919,0.106360339
2015,NY,Allegany County,0,3600399999,528,552,53700,0.117988827,0.123351955
2015,NY,Bronx County,1,3600599999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Broome County,1,3600799999,549,577,66400,0.099216867,0.104277108
2015,NY,Cattaraugus County,0,3600999999,517,537,55800,0.111182796,0.115483871
2015,NY,Cayuga County,0,3601199999,554,581,63500,0.104692913,0.109795276
2015,NY,Chautauqua County,0,3601399999,516,541,54200,0.114243542,0.119778598
2015,NY,Chemung County,1,3601599999,481,514,64300,0.089766719,0.09592535
2015,NY,Chenango County,0,3601799999,520,551,56900,0.109666081,0.116203866
2015,NY,Clinton County,0,3601999999,589,627,66900,0.105650224,0.112466368
2015,NY,Columbia County,0,3602199999,738,775,74900,0.11823765,0.124165554
2015,NY,Cortland County,0,3602399999,594,615,62200,0.114598071,0.118649518
2015,NY,Delaware County,0,3602599999,566,603,57800,0.117508651,0.125190311
2015,NY,Dutchess County,1,3602799999,837,889,86700,0.115847751,0.123044983
2015,NY,Erie County,1,3602999999,581,614,69000,0.101043478,0.106782609
2015,NY,Essex County,0,3603199999,553,579,61900,0.10720517,0.112245557
2015,NY,Franklin County,0,3603399999,561,601,57800,0.116470588,0.124775087
2015,NY,Fulton County,0,3603599999,558,593,56300,0.118934281,0.126394316
2015,NY,Genesee County,0,3603799999,458,480,67700,0.081181684,0.085081241
2015,NY,Greene County,0,3603999999,669,710,60700,0.132257002,0.140362438
2015,NY,Hamilton County,0,3604199999,514,534,64400,0.095776398,0.099503106
2015,NY,Herkimer County,1,3604399999,551,586,63000,0.104952381,0.111619048
2015,NY,Jefferson County,0,3604599999,702,757,57200,0.147272727,0.158811189
2015,NY,Kings County,1,3604799999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Lewis County,0,3604999999,539,573,56800,0.113873239,0.121056338
2015,NY,Livingston County,1,3605199999,585,623,67700,0.103692762,0.11042836
2015,NY,Madison County,1,3605399999,555,587,68500,0.097226277,0.102832117
2015,NY,Monroe County,1,3605599999,585,623,67700,0.103692762,0.11042836
2015,NY,Montgomery County,0,3605799999,601,622,56900,0.126748682,0.131177504
2015,NY,Nassau County,1,3605999999,1100,1198,109000,0.121100917,0.131889908
2015,NY,New York County,1,3606199999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Niagara County,1,3606399999,581,614,69000,0.101043478,0.106782609
2015,NY,Oneida County,1,3606599999,551,586,63000,0.104952381,0.111619048
2015,NY,Onondaga County,1,3606799999,555,587,68500,0.097226277,0.102832117
2015,NY,Ontario County,1,3606999999,585,623,67700,0.103692762,0.11042836
2015,NY,Orange County,1,3607199999,837,889,86700,0.115847751,0.123044983
2015,NY,Orleans County,1,3607399999,585,623,67700,0.103692762,0.11042836
2015,NY,Oswego County,1,3607599999,555,587,68500,0.097226277,0.102832117
2015,NY,Otsego County,0,3607799999,624,661,62300,0.120192616,0.127319422
2015,NY,Putnam County,1,3607999999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Queens County,1,3608199999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Rensselaer County,1,3608399999,690,733,82700,0.100120919,0.106360339
2015,NY,Richmond County,1,3608599999,1196,1323,63700,0.225306122,0.249230769
2015,NY,Rockland County,1,3608799999,1196,1323,98800,0.145263158,0.160688259
2015,NY,St. Lawrence County,0,3608999999,539,579,56100,0.115294118,0.123850267
2015,NY,Saratoga County,1,3609199999,690,733,82700,0.100120919,0.106360339
2015,NY,Schenectady County,1,3609399999,690,733,82700,0.100120919,0.106360339
2015,NY,Schoharie County,1,3609599999,690,733,82700,0.100120919,0.106360339
2015,NY,Schuyler County,0,3609799999,516,538,61200,0.101176471,0.105490196
2015,NY,Seneca County,0,3609999999,486,510,63200,0.092278481,0.096835443
2015,NY,Steuben County,0,3610199999,481,503,58300,0.099005146,0.103533448
2015,NY,Suffolk County,1,3610399999,1100,1198,109000,0.121100917,0.131889908
2015,NY,Sullivan County,0,3610599999,686,743,60200,0.136744186,0.148106312
2015,NY,Tioga County,1,3610799999,549,577,66400,0.099216867,0.104277108
2015,NY,Tompkins County,1,3610999999,780,852,77200,0.121243523,0.132435233
2015,NY,Ulster County,1,3611199999,689,732,75200,0.109946809,0.116808511
2015,NY,Warren County,1,3611399999,555,576,65400,0.101834862,0.105688073
2015,NY,Washington County,1,3611599999,555,576,65400,0.101834862,0.105688073
2015,NY,Wayne County,1,3611799999,585,623,67700,0.103692762,0.11042836
2015,NY,Westchester County,1,3611999999,1062,1153,105700,0.120567644,0.13089877
2015,NY,Wyoming County,0,3612199999,456,482,64800,0.084444444,0.089259259
2015,NY,Yates County,0,3612399999,555,600,63100,0.105546751,0.114104596
2015,NC,Alamance County,1,3700199999,548,590,53300,0.123377111,0.132833021
2015,NC,Alexander County,1,3700399999,511,527,53200,0.115263158,0.11887218
2015,NC,Alleghany County,0,3700599999,511,511,40900,0.14992665,0.14992665
2015,NC,Anson County,1,3700799999,484,484,41500,0.139951807,0.139951807
2015,NC,Ashe County,0,3700999999,441,441,50900,0.103968566,0.103968566
2015,NC,Avery County,0,3701199999,520,578,51200,0.121875,0.13546875
2015,NC,Beaufort County,0,3701399999,489,510,51900,0.113063584,0.117919075
2015,NC,Bertie County,0,3701599999,464,464,44500,0.125123596,0.125123596
2015,NC,Bladen County,0,3701799999,464,482,44100,0.126258503,0.131156463
2015,NC,Brunswick County,1,3701999999,639,679,63100,0.121521395,0.129128368
2015,NC,Buncombe County,1,3702199999,510,547,55900,0.109481216,0.117423971
2015,NC,Burke County,1,3702399999,511,527,53200,0.115263158,0.11887218
2015,NC,Cabarrus County,1,3702599999,636,681,67200,0.113571429,0.121607143
2015,NC,Caldwell County,1,3702799999,511,527,53200,0.115263158,0.11887218
2015,NC,Camden County,0,3702999999,643,717,73500,0.104979592,0.117061224
2015,NC,Carteret County,0,3703199999,662,708,64100,0.123931357,0.132542902
2015,NC,Caswell County,0,3703399999,464,464,51000,0.109176471,0.109176471
2015,NC,Catawba County,1,3703599999,511,527,53200,0.115263158,0.11887218
2015,NC,Chatham County,1,3703799999,597,640,67400,0.106290801,0.113946588
2015,NC,Cherokee County,0,3703999999,464,464,46500,0.119741935,0.119741935
2015,NC,Chowan County,0,3704199999,511,593,46100,0.133015184,0.154360087
2015,NC,Clay County,0,3704399999,511,511,48600,0.12617284,0.12617284
2015,NC,Cleveland County,0,3704599999,498,512,50300,0.118807157,0.122147117
2015,NC,Columbus County,0,3704799999,511,511,48000,0.12775,0.12775
2015,NC,Craven County,0,3704999999,453,484,59700,0.091055276,0.097286432
2015,NC,Cumberland County,1,3705199999,601,650,54300,0.13281768,0.143646409
2015,NC,Currituck County,1,3705399999,894,894,70900,0.151311707,0.151311707
2015,NC,Dare County,0,3705599999,622,678,70200,0.106324786,0.115897436
2015,NC,Davidson County,0,3705799999,474,485,55000,0.103418182,0.105818182
2015,NC,Davie County,1,3705999999,540,577,56100,0.115508021,0.12342246
2015,NC,Duplin County,0,3706199999,499,499,44500,0.134561798,0.134561798
2015,NC,Durham County,1,3706399999,597,640,67400,0.106290801,0.113946588
2015,NC,Edgecombe County,1,3706599999,530,562,48000,0.1325,0.1405
2015,NC,Forsyth County,1,3706799999,540,577,56100,0.115508021,0.12342246
2015,NC,Franklin County,1,3706999999,663,700,78800,0.100964467,0.106598985
2015,NC,Gaston County,1,3707199999,636,681,67200,0.113571429,0.121607143
2015,NC,Gates County,0,3707399999,503,503,61800,0.097669903,0.097669903
2015,NC,Graham County,0,3707599999,464,464,42200,0.131943128,0.131943128
2015,NC,Granville County,0,3707799999,550,617,59200,0.111486486,0.125067568
2015,NC,Greene County,1,3707999999,464,464,52400,0.106259542,0.106259542
2015,NC,Guilford County,1,3708199999,518,556,54000,0.115111111,0.123555556
2015,NC,Halifax County,0,3708399999,470,499,44000,0.128181818,0.136090909
2015,NC,Harnett County,0,3708599999,512,545,55100,0.111506352,0.118693285
2015,NC,Haywood County,1,3708799999,625,655,55000,0.136363636,0.142909091
2015,NC,Henderson County,1,3708999999,510,547,55900,0.109481216,0.117423971
2015,NC,Hertford County,0,3709199999,511,531,45200,0.135663717,0.140973451
2015,NC,Hoke County,1,3709399999,491,496,55900,0.105402504,0.10647585
2015,NC,Hyde County,0,3709599999,620,626,48700,0.152772074,0.154250513
2015,NC,Iredell County,0,3709799999,583,626,59600,0.11738255,0.126040268
2015,NC,Jackson County,0,3709999999,508,544,51700,0.117911025,0.126266925
2015,NC,Johnston County,1,3710199999,663,700,78800,0.100964467,0.106598985
2015,NC,Jones County,0,3710399999,511,586,51300,0.119532164,0.137076023
2015,NC,Lee County,0,3710599999,568,631,57900,0.117720207,0.130777202
2015,NC,Lenoir County,0,3710799999,383,421,46800,0.098205128,0.107948718
2015,NC,Lincoln County,0,3710999999,511,547,56700,0.108148148,0.115767196
2015,NC,McDowell County,0,3711199999,464,464,49300,0.112941176,0.112941176
2015,NC,Macon County,0,3711399999,532,574,48900,0.130552147,0.140858896
2015,NC,Madison County,1,3711599999,510,547,55900,0.109481216,0.117423971
2015,NC,Martin County,0,3711799999,511,537,48400,0.126694215,0.133140496
2015,NC,Mecklenburg County,1,3711999999,636,681,67200,0.113571429,0.121607143
2015,NC,Mitchell County,0,3712199999,464,464,46200,0.120519481,0.120519481
2015,NC,Montgomery County,0,3712399999,496,496,43800,0.135890411,0.135890411
2015,NC,Moore County,0,3712599999,638,702,66200,0.115649547,0.127250755
2015,NC,Nash County,1,3712799999,530,562,48000,0.1325,0.1405
2015,NC,New Hanover County,1,3712999999,639,679,63100,0.121521395,0.129128368
2015,NC,Northampton County,0,3713199999,470,470,38500,0.146493506,0.146493506
2015,NC,Onslow County,1,3713399999,624,683,50000,0.14976,0.16392
2015,NC,Orange County,1,3713599999,597,640,67400,0.106290801,0.113946588
2015,NC,Pamlico County,0,3713799999,464,464,58000,0.096,0.096
2015,NC,Pasquotank County,0,3713999999,618,665,58000,0.127862069,0.137586207
2015,NC,Pender County,1,3714199999,493,507,55700,0.106211849,0.109228007
2015,NC,Perquimans County,0,3714399999,545,630,53400,0.12247191,0.141573034
2015,NC,Person County,1,3714599999,453,491,54200,0.100295203,0.108708487
2015,NC,Pitt County,1,3714799999,530,571,53000,0.12,0.129283019
2015,NC,Polk County,0,3714999999,547,573,53000,0.123849057,0.129735849
2015,NC,Randolph County,1,3715199999,518,556,54000,0.115111111,0.123555556
2015,NC,Richmond County,0,3715399999,511,511,42600,0.143943662,0.143943662
2015,NC,Robeson County,0,3715599999,482,482,35700,0.162016807,0.162016807
2015,NC,Rockingham County,1,3715799999,497,506,45600,0.130789474,0.133157895
2015,NC,Rowan County,0,3715999999,521,558,48500,0.128907216,0.138061856
2015,NC,Rutherford County,0,3716199999,511,511,40200,0.152537313,0.152537313
2015,NC,Sampson County,0,3716399999,376,376,48200,0.093609959,0.093609959
2015,NC,Scotland County,0,3716599999,487,515,38400,0.1521875,0.1609375
2015,NC,Stanly County,0,3716799999,376,398,59000,0.076474576,0.080949153
2015,NC,Stokes County,1,3716999999,540,577,56100,0.115508021,0.12342246
2015,NC,Surry County,0,3717199999,511,511,50800,0.120708661,0.120708661
2015,NC,Swain County,0,3717399999,474,576,57700,0.098578856,0.119792028
2015,NC,Transylvania County,0,3717599999,495,519,54100,0.109796673,0.115120148
2015,NC,Tyrrell County,0,3717799999,511,511,41200,0.148834951,0.148834951
2015,NC,Union County,1,3717999999,636,681,67200,0.113571429,0.121607143
2015,NC,Vance County,0,3718199999,391,418,44600,0.105201794,0.112466368
2015,NC,Wake County,1,3718399999,663,700,78800,0.100964467,0.106598985
2015,NC,Warren County,0,3718599999,392,392,46700,0.100728051,0.100728051
2015,NC,Washington County,0,3718799999,655,683,43300,0.181524249,0.189284065
2015,NC,Watauga County,0,3718999999,502,537,63600,0.094716981,0.101320755
2015,NC,Wayne County,1,3719199999,452,486,52600,0.103117871,0.110874525
2015,NC,Wilkes County,0,3719399999,474,485,44200,0.128687783,0.131674208
2015,NC,Wilson County,0,3719599999,457,492,51300,0.106900585,0.115087719
2015,NC,Yadkin County,1,3719799999,540,577,56100,0.115508021,0.12342246
2015,NC,Yancey County,0,3719999999,474,480,47600,0.119495798,0.121008403
2015,ND,Adams County,0,3800199999,477,555,59300,0.096526138,0.112310287
2015,ND,Barnes County,0,3800399999,499,518,69700,0.085911047,0.089182209
2015,ND,Benson County,0,3800599999,485,485,41300,0.140920097,0.140920097
2015,ND,Billings County,0,3800799999,487,530,65200,0.089631902,0.097546012
2015,ND,Bottineau County,0,3800999999,440,454,69800,0.075644699,0.078051576
2015,ND,Bowman County,0,3801199999,521,540,74400,0.084032258,0.087096774
2015,ND,Burke County,0,3801399999,462,462,75300,0.073625498,0.073625498
2015,ND,Burleigh County,1,3801599999,535,572,80300,0.079950187,0.085479452
2015,ND,Cass County,1,3801799999,456,482,76600,0.071436031,0.075509138
2015,ND,Cavalier County,0,3801999999,440,440,70200,0.075213675,0.075213675
2015,ND,Dickey County,0,3802199999,485,485,64800,0.089814815,0.089814815
2015,ND,Divide County,0,3802399999,477,477,69000,0.082956522,0.082956522
2015,ND,Dunn County,0,3802599999,462,660,79000,0.070177215,0.100253165
2015,ND,Eddy County,0,3802799999,485,485,52100,0.111708253,0.111708253
2015,ND,Emmons County,0,3802999999,485,485,52900,0.110018904,0.110018904
2015,ND,Foster County,0,3803199999,466,466,71600,0.078100559,0.078100559
2015,ND,Golden Valley County,0,3803399999,485,558,69700,0.083500717,0.096068867
2015,ND,Grand Forks County,1,3803599999,441,466,74200,0.071320755,0.075363881
2015,ND,Grant County,0,3803799999,440,440,59300,0.089038786,0.089038786
2015,ND,Griggs County,0,3803999999,485,485,64400,0.090372671,0.090372671
2015,ND,Hettinger County,0,3804199999,485,485,57700,0.100866551,0.100866551
2015,ND,Kidder County,0,3804399999,447,458,60400,0.088807947,0.090993377
2015,ND,LaMoure County,0,3804599999,440,446,69900,0.075536481,0.076566524
2015,ND,Logan County,0,3804799999,477,477,62300,0.09187801,0.09187801
2015,ND,McHenry County,0,3804999999,468,472,62600,0.08971246,0.090479233
2015,ND,McIntosh County,0,3805199999,440,440,54500,0.096880734,0.096880734
2015,ND,McKenzie County,0,3805399999,479,545,77000,0.074649351,0.084935065
2015,ND,McLean County,0,3805599999,480,480,69900,0.082403433,0.082403433
2015,ND,Mercer County,0,3805799999,485,485,79100,0.07357775,0.07357775
2015,ND,Morton County,1,3805999999,535,572,80300,0.079950187,0.085479452
2015,ND,Mountrail County,0,3806199999,883,742,78700,0.134637865,0.113138501
2015,ND,Nelson County,0,3806399999,485,485,65900,0.08831563,0.08831563
2015,ND,Oliver County,0,3806599999,477,530,82200,0.069635036,0.077372263
2015,ND,Pembina County,0,3806799999,485,485,66400,0.087650602,0.087650602
2015,ND,Pierce County,0,3806999999,485,513,66800,0.087125749,0.092155689
2015,ND,Ramsey County,0,3807199999,468,481,65400,0.08587156,0.088256881
2015,ND,Ransom County,0,3807399999,482,513,67800,0.085309735,0.09079646
2015,ND,Renville County,0,3807599999,440,440,73800,0.071544715,0.071544715
2015,ND,Richland County,0,3807799999,441,441,73900,0.071610284,0.071610284
2015,ND,Rolette County,0,3807999999,485,485,38700,0.150387597,0.150387597
2015,ND,Sargent County,0,3808199999,440,453,67300,0.078454681,0.08077266
2015,ND,Sheridan County,0,3808399999,485,539,48400,0.120247934,0.133636364
2015,ND,Sioux County,0,3808599999,477,477,30600,0.187058824,0.187058824
2015,ND,Slope County,0,3808799999,487,530,69700,0.08384505,0.091248207
2015,ND,Stark County,0,3808999999,599,641,74500,0.096483221,0.103248322
2015,ND,Steele County,0,3809199999,482,482,62200,0.092990354,0.092990354
2015,ND,Stutsman County,0,3809399999,462,490,67700,0.081890694,0.086853767
2015,ND,Towner County,0,3809599999,440,440,68100,0.07753304,0.07753304
2015,ND,Traill County,0,3809799999,440,471,67100,0.078688525,0.084232489
2015,ND,Walsh County,0,3809999999,485,485,64000,0.0909375,0.0909375
2015,ND,Ward County,0,3810199999,812,580,68700,0.141834061,0.101310044
2015,ND,Wells County,0,3810399999,485,485,57300,0.101570681,0.101570681
2015,ND,Williams County,0,3810599999,811,511,84600,0.115035461,0.07248227
2015,OH,Adams County,0,3900199999,431,431,44600,0.115964126,0.115964126
2015,OH,Allen County,1,3900399999,471,494,54200,0.104280443,0.109372694
2015,OH,Ashland County,0,3900599999,394,416,55600,0.085035971,0.089784173
2015,OH,Ashtabula County,0,3900799999,426,445,53300,0.095909944,0.100187617
2015,OH,Athens County,0,3900999999,571,599,53500,0.128074766,0.13435514
2015,OH,Auglaize County,0,3901199999,393,409,65200,0.072331288,0.075276074
2015,OH,Belmont County,1,3901399999,481,481,54000,0.106888889,0.106888889
2015,OH,Brown County,1,3901599999,378,417,55900,0.081144902,0.089516995
2015,OH,Butler County,1,3901799999,463,496,71200,0.078033708,0.083595506
2015,OH,Carroll County,1,3901999999,414,439,58900,0.08434635,0.089439728
2015,OH,Champaign County,0,3902199999,413,425,62900,0.078791733,0.081081081
2015,OH,Clark County,1,3902399999,463,490,53800,0.103271375,0.10929368
2015,OH,Clermont County,1,3902599999,463,496,71200,0.078033708,0.083595506
2015,OH,Clinton County,0,3902799999,448,478,57800,0.093010381,0.099238754
2015,OH,Columbiana County,0,3902999999,411,434,60700,0.081252059,0.085799012
2015,OH,Coshocton County,0,3903199999,431,431,51600,0.100232558,0.100232558
2015,OH,Crawford County,0,3903399999,390,398,52100,0.089827255,0.091669866
2015,OH,Cuyahoga County,1,3903599999,502,536,66100,0.091134644,0.09730711
2015,OH,Darke County,0,3903799999,464,464,57400,0.097003484,0.097003484
2015,OH,Defiance County,0,3903999999,488,504,59000,0.099254237,0.102508475
2015,OH,Delaware County,1,3904199999,501,532,71000,0.084676056,0.089915493
2015,OH,Erie County,1,3904399999,426,448,69600,0.073448276,0.077241379
2015,OH,Fairfield County,1,3904599999,501,532,71000,0.084676056,0.089915493
2015,OH,Fayette County,0,3904799999,519,553,49500,0.125818182,0.134060606
2015,OH,Franklin County,1,3904999999,501,532,71000,0.084676056,0.089915493
2015,OH,Fulton County,1,3905199999,404,433,62800,0.077197452,0.082738854
2015,OH,Gallia County,0,3905399999,431,431,52500,0.098514286,0.098514286
2015,OH,Geauga County,1,3905599999,502,536,66100,0.091134644,0.09730711
